nRepsBlockPasivas,nRepsBlockActivas,instrucciones_pasiva,instrucciones_activa,digitSpan_train,digits_train,fixation_time_train,answer_train,digitSpan,digits,fixation_time,answer,Block_Order.thisRepN,Block_Order.thisTrialN,Block_Order.thisN,Block_Order.thisIndex,BlockPasivas.thisRepN,BlockPasivas.thisTrialN,BlockPasivas.thisN,BlockPasivas.thisIndex,BlockActivas.thisRepN,BlockActivas.thisTrialN,BlockActivas.thisN,BlockActivas.thisIndex,intrLoopActivas.thisRepN,intrLoopActivas.thisTrialN,intrLoopActivas.thisN,intrLoopActivas.thisIndex,trial_train_Activas.thisRepN,trial_train_Activas.thisTrialN,trial_train_Activas.thisN,trial_train_Activas.thisIndex,train_digitloop_Activas.thisRepN,train_digitloop_Activas.thisTrialN,train_digitloop_Activas.thisN,train_digitloop_Activas.thisIndex,trialActivas.thisRepN,trialActivas.thisTrialN,trialActivas.thisN,trialActivas.thisIndex,digitLoop_Activas.thisRepN,digitLoop_Activas.thisTrialN,digitLoop_Activas.thisN,digitLoop_Activas.thisIndex,instrucloop_Pasivas.thisRepN,instrucloop_Pasivas.thisTrialN,instrucloop_Pasivas.thisN,instrucloop_Pasivas.thisIndex,trial_trainingPasivas.thisRepN,trial_trainingPasivas.thisTrialN,trial_trainingPasivas.thisN,trial_trainingPasivas.thisIndex,train_digitloopPasivas.thisRepN,train_digitloopPasivas.thisTrialN,train_digitloopPasivas.thisN,train_digitloopPasivas.thisIndex,trial_Pasiva.thisRepN,trial_Pasiva.thisTrialN,trial_Pasiva.thisN,trial_Pasiva.thisIndex,digitLoop_Pasivas.thisRepN,digitLoop_Pasivas.thisTrialN,digitLoop_Pasivas.thisN,digitLoop_Pasivas.thisIndex,bienv2.started,bienv2.stopped,key_bienv.keys,key_bienv.rt,key_bienv.started,key_bienv.stopped,firstfix_activas.started,firstfix_activas.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,firsfixtrain_activa.started,firsfixtrain_activa.stopped,digitpresentation_training_2.started,digitpresentation_training_2.stopped,correct,recall_train_2.started,recall_train_2.stopped,answ_train_2.text,answ_train_2.started,answ_train_2.stopped,post_recall_training_2.started,post_recall_training_2.stopped,end_training_2.started,end_training_2.stopped,first_fix_active.started,first_fix_active.stopped,pres_text_active.started,pres_text_active.stopped,recall_txt_2.started,recall_txt_2.stopped,answer_box_2.text,answer_box_2.started,answer_box_2.stopped,postrecallPR_2.started,postrecallPR_2.stopped,Dificultad_activas.started,Dificultad_activas.stopped,dif_licker_2.response,dif_licker_2.rt,dif_licker_2.started,dif_licker_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,firstfixtrain.started,firstfixtrain.stopped,digitpresentation_training.started,digitpresentation_training.stopped,recall_train.started,recall_train.stopped,answ_train.text,answ_train.started,answ_train.stopped,post_recall_training.started,post_recall_training.stopped,end_training.started,end_training.stopped,first_fix_pas.started,first_fix_pas.stopped,pres_text.started,pres_text.stopped,recall_txt.started,recall_txt.stopped,answer_box.text,answer_box.started,answer_box.stopped,postrecallPR.started,postrecallPR.stopped,Dificultad_pasivas.started,Dificultad_pasivas.stopped,dif_licker.response,dif_licker.rt,dif_licker.started,dif_licker.stopped,continuetrial_pasivas.keys,continuetrial_pasivas.rt,continuetrial_pasivas.started,continuetrial_pasivas.stopped,text_2.started,text_2.stopped,participante,sesion,orden,pasivas,activas,date,expName,psychopyVersion,frameRate,
2,0,,,,,,,4,7093.0,0.55,3907.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.6981373828967,None,780.2589132201902,None,781.259427626017,None,,781.259427626017,None,782.8362420047488,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,5,10256.0,0.95,65201.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3109724856549,None,789.261393699042,None,790.2618633971321,None,,790.2618633971321,None,790.2619721490119,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,5,47319.0,0.35,91374.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.7375996584342,None,796.0936846729237,796.0936846729237,797.0953584829764,None,,797.0953584829764,None,797.0945714379559,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,6,982506.0,0.55,605289.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.568277212602,None,804.1287845571533,804.1287845571533,805.1291007135184,None,,805.1291007135184,None,805.1290863035865,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,6,314795.0,0.95,597413.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.604295473393,None,812.5722520547497,None,813.5722069364743,None,,813.5722069364743,None,813.5721083659737,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.6069319572052,None,5,11.44747148803799,814.6069319572052,None,space,1.4588117913954193,826.5615242505628,None,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,datasets/instruccion1_pasiva.png,datasets/instruccion1_activa.png,,,,,,,,,1,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,datasets/instruccion2.png,datasets/instruccion2.png,,,,,,,,,1,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,datasets/instruccion3.png,datasets/instruccion3.png,,,,,,,,,1,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,25,0.75,25,,,,,1,0,2,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.431388197816,None,space,3.167718032418634,848.431388197816,None,851.6182562750946,None,852.3814871378017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,25,0.75,25,,,,,1,0,2,0,,,,,0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.3816398584459,853.3816398584459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,25,0.75,25,,,,,1,0,2,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,854.3817195030861,None,,854.3817195030861,None,855.7042273238585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,68,0.35,86.0,,,,,1,0,2,0,,,,,0,0,0,0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.1789479518193,None,space,14.666910090945748,857.1789479518193,None,871.8775369280193,None,872.233516433891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,68,0.35,86.0,,,,,1,0,2,0,,,,,0,0,0,0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.2339134254617,873.2339134254617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,68,0.35,86.0,,,,,1,0,2,0,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,874.2340501761242,None,,874.2340501761242,None,874.2337295038233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,349,0.15,943,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,876.53964907095,None,space,2.291409438184928,876.53964907095,None,,,,,,,,,,,,,875.2517907727197,None,878.8622225780236,None,879.0152556428657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,349,0.15,943,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.0143873521047,880.0143873521047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,349,0.15,943,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0171855884291,881.0171855884291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,349,0.15,943,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,882.0176951088357,None,,882.0176951088357,None,882.0185075251866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,256.0,0.95,652.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,883.5083162959527,None,space,0.07998576976751792,883.5083162959527,None,,,,,,,,,,,,,,,883.6100926997897,None,884.5591866394097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,256.0,0.95,652.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.559744562408,885.559744562408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,256.0,0.95,652.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.5600684779674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,256.0,0.95,652.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,887.5603842237939,None,,887.5603842237939,None,887.5600528774703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1502.0,0.35,2051.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,889.035874572015,None,space,3.6878467775641184,889.035874572015,None,,,,,,,,,,,,,,,892.7486838107907,None,893.1046358105305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1502.0,0.35,2051.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.1046904122668,894.1046904122668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1502.0,0.35,2051.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.1049133351407,895.1049133351407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1502.0,0.35,2051.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.105919156591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1502.0,0.35,2051.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,897.1057110541839,None,,897.1057110541839,None,897.1056814542972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,3769.0,0.55,9673.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,898.5819945644616,None,space,0.8088553085690364,898.5819945644616,None,,,,,,,,,,,,,,,899.4118231232205,None,899.9711994318168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,3769.0,0.55,9673.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.9713940274742,900.9713940274742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,3769.0,0.55,9673.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.9714215336135,901.9714215336135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,3769.0,0.55,9673.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.97160381309,902.97160381309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,3769.0,0.55,9673.0,1,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,903.9718665993383,None,,903.9718665993383,None,903.9714691561785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,datasets/instruccion1_pasiva.png,datasets/instruccion1_activa.png,,,,,,,,,1,0,2,0,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0056334211913,None,4.53125,2.794997577817412,905.0056334211913,None,space,2.545390027880785,908.0583121905584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,datasets/instruccion2.png,datasets/instruccion2.png,,,,,,,,,1,0,2,0,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,datasets/instruccion3.png,datasets/instruccion3.png,,,,,,,,,1,0,2,0,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,91,0.55,19,,,,,1,0,2,0,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.4144210163322,None,space,1.1091012216529634,913.4144210163322,None,914.5504216239315,None,915.1122143672364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,91,0.55,19,,,,,1,0,2,0,,,,,1,0,1,0,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.1116330434925,916.1116330434925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,91,0.55,19,,,,,1,0,2,0,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,917.1115903473983,None,,917.1115903473983,None,917.5861200745567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,47,0.55,74,,,,,1,0,2,0,,,,,1,0,1,0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.0614856598622,None,space,2.762227478928253,919.0614856598622,None,921.8416804197368,None,922.4013913179151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,47,0.55,74,,,,,1,0,2,0,,,,,1,0,1,0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.4015957665179,923.4015957665179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,2,47,0.55,74,,,,,1,0,2,0,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,924.4034284142508,None,,924.4034284142508,None,924.8761279569117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,385.0,0.55,583.0,1,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,926.9114515850924,None,space,1.6514557470254658,926.9114515850924,None,,,,,,,,,,,,,925.8939071852619,None,928.5891900879396,None,929.1487634554287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,385.0,0.55,583.0,1,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.1488504897752,930.1488504897752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,385.0,0.55,583.0,1,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.148907554747,931.148907554747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,385.0,0.55,583.0,1,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,932.1488919542498,None,,932.1488919542498,None,932.6068831030207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,3,294.0,0.55,492.0,1,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,934.081765072955,None,space,0.10033415347788832,934.081765072955,None,,,,,,,,,,,,,,,934.2003957599518,None,934.7609162417612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
